"Month","Day","Precip","AnnPpt","MeanTemp","DOY","PAR","VPD","Evap","SoilTemp","runNum","Site","Tmax"
8,6,0,175,22.495,218,80.062,1.254,1.082,22.495,47,"HighLat",24
8,7,0.376,175,22.495,219,47.88,1.254,1.079,22.495,47,"HighLat",24
8,8,0,175,22.495,220,79.534,1.254,1.075,22.495,47,"HighLat",24
8,9,3.256,175,22.495,221,47.557,1.254,1.071,22.495,47,"HighLat",24
8,10,0.628,175,22.495,222,47.391,1.254,1.068,22.495,47,"HighLat",24
8,11,1.794,175,22.495,223,47.221,1.254,1.064,22.495,47,"HighLat",24
8,12,0,175,22.495,224,78.413,1.254,1.06,22.495,47,"HighLat",24
8,13,1.077,175,22.495,225,46.872,1.254,1.056,22.495,47,"HighLat",24
8,14,0,175,22.495,226,77.82,1.254,1.052,22.495,47,"HighLat",24
8,15,0,175,22.495,227,77.516,1.254,1.048,22.495,47,"HighLat",24
8,16,0.529,175,22.495,228,46.324,1.254,1.044,22.495,47,"HighLat",24
8,17,0,175,22.495,229,76.892,1.254,1.039,22.495,47,"HighLat",24
8,18,0,175,22.495,230,76.572,1.254,1.035,22.495,47,"HighLat",24
8,19,0,175,22.495,231,76.246,1.254,1.031,22.495,47,"HighLat",24
8,20,0,175,22.495,232,75.916,1.254,1.026,22.495,47,"HighLat",24
8,21,0,175,22.495,233,75.58,1.254,1.022,22.495,47,"HighLat",24
8,22,0,175,22.495,234,75.24,1.254,1.017,22.495,47,"HighLat",24
8,23,0,175,22.495,235,74.894,1.254,1.012,22.495,47,"HighLat",24
8,24,1.356,175,22.495,236,44.726,1.254,1.008,22.495,47,"HighLat",24
8,25,0,175,22.495,237,74.188,1.254,1.003,22.495,47,"HighLat",24
8,26,0.174,175,22.495,238,44.296,1.254,0.998,22.495,47,"HighLat",24
8,27,0.324,175,22.495,239,44.077,1.254,0.993,22.495,47,"HighLat",24
8,28,1.092,175,22.495,240,43.855,1.254,0.988,22.495,47,"HighLat",24
8,29,0.253,175,22.495,241,43.631,1.254,0.983,22.495,47,"HighLat",24
8,30,2.207,175,22.495,242,43.403,1.254,0.978,22.495,47,"HighLat",24
8,31,0,175,22.495,243,71.955,1.254,0.973,22.495,47,"HighLat",24
9,1,0,175,19.112,244,71.566,1.105,0.963,19.112,47,"HighLat",24
9,2,0.336,175,19.112,245,42.704,1.105,0.958,19.112,47,"HighLat",24
9,3,2.088,175,19.112,246,42.466,1.105,0.952,19.112,47,"HighLat",24
9,4,3.055,175,19.112,247,42.226,1.105,0.947,19.112,47,"HighLat",24
9,5,0,175,19.112,248,69.971,1.105,0.941,19.112,47,"HighLat",24
9,6,0.296,175,19.112,249,41.737,1.105,0.936,19.112,47,"HighLat",24
9,7,1.081,175,19.112,250,41.49,1.105,0.93,19.112,47,"HighLat",24
9,8,0.316,175,19.112,251,41.24,1.105,0.925,19.112,47,"HighLat",24
9,9,0,175,19.112,252,68.312,1.105,0.919,19.112,47,"HighLat",24
9,10,0.491,175,19.112,253,40.733,1.105,0.913,19.112,47,"HighLat",24
9,11,0,175,19.112,254,67.461,1.105,0.908,19.112,47,"HighLat",24
9,12,1.068,175,19.112,255,40.218,1.105,0.902,19.112,47,"HighLat",24
9,13,0,175,19.112,256,66.597,1.105,0.896,19.112,47,"HighLat",24
9,14,2.004,175,19.112,257,39.696,1.105,0.89,19.112,47,"HighLat",24
9,15,1.737,175,19.112,258,39.432,1.105,0.884,19.112,47,"HighLat",24
9,16,0,175,19.112,259,65.277,1.105,0.878,19.112,47,"HighLat",24
9,17,0,175,19.112,260,64.832,1.105,0.872,19.112,47,"HighLat",24
9,18,3.283,175,19.112,261,38.63,1.105,0.866,19.112,47,"HighLat",24
9,19,0.391,175,19.112,262,38.36,1.105,0.86,19.112,47,"HighLat",24
9,20,0.107,175,19.112,263,38.089,1.105,0.854,19.112,47,"HighLat",24
9,21,0.116,175,19.112,264,37.816,1.105,0.848,19.112,47,"HighLat",24
9,22,0,175,19.112,265,62.57,1.105,0.842,19.112,47,"HighLat",24
9,23,0.202,175,19.112,266,37.267,1.105,0.836,19.112,47,"HighLat",24
9,24,0,175,19.112,267,61.652,1.105,0.829,19.112,47,"HighLat",24
9,25,0,175,19.112,268,61.191,1.105,0.823,19.112,47,"HighLat",24
9,26,0,175,19.112,269,60.728,1.105,0.817,19.112,47,"HighLat",24
9,27,0,175,19.112,270,60.265,1.105,0.811,19.112,47,"HighLat",24
9,28,0,175,19.112,271,59.8,1.105,0.804,19.112,47,"HighLat",24
9,29,0,175,19.112,272,59.335,1.105,0.798,19.112,47,"HighLat",24
9,30,0,175,19.112,273,58.868,1.105,0.792,19.112,47,"HighLat",24
10,1,0,175,14.075,274,58.402,0.884,0.78,14.075,47,"HighLat",24
10,2,1.937,175,14.075,275,34.761,0.884,0.774,14.075,47,"HighLat",24
10,3,0.277,175,14.075,276,34.481,0.884,0.767,14.075,47,"HighLat",24
10,4,1.251,175,14.075,277,34.201,0.884,0.761,14.075,47,"HighLat",24
10,5,0,175,14.075,278,56.535,0.884,0.755,14.075,47,"HighLat",24
10,6,0.465,175,14.075,279,33.641,0.884,0.749,14.075,47,"HighLat",24
10,7,0,175,14.075,280,55.604,0.884,0.742,14.075,47,"HighLat",24
10,8,0.264,175,14.075,281,33.083,0.884,0.736,14.075,47,"HighLat",24
10,9,0,175,14.075,282,54.675,0.884,0.73,14.075,47,"HighLat",24
10,10,0,175,14.075,283,54.213,0.884,0.724,14.075,47,"HighLat",24
10,11,0,175,14.075,284,53.752,0.884,0.718,14.075,47,"HighLat",24
10,12,0.315,175,14.075,285,31.975,0.884,0.712,14.075,47,"HighLat",24
10,13,0,175,14.075,286,52.835,0.884,0.705,14.075,47,"HighLat",24
10,14,1.738,175,14.075,287,31.427,0.884,0.699,14.075,47,"HighLat",24
10,15,0,175,14.075,288,51.925,0.884,0.693,14.075,47,"HighLat",24
10,16,0.315,175,14.075,289,30.884,0.884,0.687,14.075,47,"HighLat",24
10,17,0.93,175,14.075,290,30.615,0.884,0.681,14.075,47,"HighLat",24
10,18,1.903,175,14.075,291,30.347,0.884,0.675,14.075,47,"HighLat",24
10,19,0,175,14.075,292,50.136,0.884,0.669,14.075,47,"HighLat",24
10,20,0,175,14.075,293,49.695,0.884,0.663,14.075,47,"HighLat",24
10,21,0,175,14.075,294,49.258,0.884,0.658,14.075,47,"HighLat",24
10,22,0,175,14.075,295,48.824,0.884,0.652,14.075,47,"HighLat",24
10,23,0.605,175,14.075,296,29.037,0.884,0.646,14.075,47,"HighLat",24
10,24,0,175,14.075,297,47.968,0.884,0.64,14.075,47,"HighLat",24
10,25,1.302,175,14.075,298,28.527,0.884,0.635,14.075,47,"HighLat",24
10,26,0.978,175,14.075,299,28.276,0.884,0.629,14.075,47,"HighLat",24
10,27,0,175,14.075,300,46.713,0.884,0.624,14.075,47,"HighLat",24
10,28,0,175,14.075,301,46.304,0.884,0.618,14.075,47,"HighLat",24
10,29,0.035,175,14.075,302,27.539,0.884,0.613,14.075,47,"HighLat",24
10,30,0,175,14.075,303,45.498,0.884,0.607,14.075,47,"HighLat",24
10,31,3.145,175,14.075,304,27.062,0.884,0.602,14.075,47,"HighLat",24
11,1,1.411,175,7.715,305,26.828,0.604,0.59,7.715,47,"HighLat",24
11,2,0,175,7.715,306,44.328,0.604,0.585,7.715,47,"HighLat",24
11,3,0.766,175,7.715,307,26.369,0.604,0.58,7.715,47,"HighLat",24
11,4,0.794,175,7.715,308,26.145,0.604,0.575,7.715,47,"HighLat",24
11,5,0,175,7.715,309,43.207,0.604,0.571,7.715,47,"HighLat",24
11,6,1.365,175,7.715,310,25.707,0.604,0.566,7.715,47,"HighLat",24
11,7,0,175,7.715,311,42.488,0.604,0.561,7.715,47,"HighLat",24
11,8,0,175,7.715,312,42.138,0.604,0.556,7.715,47,"HighLat",24
11,9,0.028,175,7.715,313,25.076,0.604,0.552,7.715,47,"HighLat",24
11,10,0,175,7.715,314,41.456,0.604,0.547,7.715,47,"HighLat",24
11,11,0,175,7.715,315,41.126,0.604,0.543,7.715,47,"HighLat",24
11,12,3.065,175,7.715,316,24.481,0.604,0.539,7.715,47,"HighLat",24
11,13,0,175,7.715,317,40.484,0.604,0.535,7.715,47,"HighLat",24
11,14,0.557,175,7.715,318,24.104,0.604,0.53,7.715,47,"HighLat",24
11,15,0,175,7.715,319,39.87,0.604,0.526,7.715,47,"HighLat",24
11,16,0,175,7.715,320,39.574,0.604,0.523,7.715,47,"HighLat",24
11,17,1.507,175,7.715,321,23.571,0.604,0.519,7.715,47,"HighLat",24
11,18,1.065,175,7.715,322,23.402,0.604,0.515,7.715,47,"HighLat",24
11,19,0,175,7.715,323,38.73,0.604,0.511,7.715,47,"HighLat",24
11,20,1.106,175,7.715,324,23.078,0.604,0.508,7.715,47,"HighLat",24
11,21,0,175,7.715,325,38.205,0.604,0.504,7.715,47,"HighLat",24
11,22,0,175,7.715,326,37.954,0.604,0.501,7.715,47,"HighLat",24
11,23,0.156,175,7.715,327,22.626,0.604,0.498,7.715,47,"HighLat",24
11,24,0,175,7.715,328,37.476,0.604,0.495,7.715,47,"HighLat",24
11,25,0.969,175,7.715,329,22.349,0.604,0.492,7.715,47,"HighLat",24
11,26,0,175,7.715,330,37.03,0.604,0.489,7.715,47,"HighLat",24
11,27,0,175,7.715,331,36.819,0.604,0.486,7.715,47,"HighLat",24
11,28,0.293,175,7.715,332,21.97,0.604,0.483,7.715,47,"HighLat",24
11,29,0.356,175,7.715,333,21.854,0.604,0.481,7.715,47,"HighLat",24
11,30,0.516,175,7.715,334,21.742,0.604,0.478,7.715,47,"HighLat",24
12,1,0,175,0.451,335,36.06,0.285,0.469,0.451,47,"HighLat",24
12,2,0.617,175,0.451,336,21.535,0.285,0.466,0.451,47,"HighLat",24
12,3,0,175,0.451,337,35.732,0.285,0.464,0.451,47,"HighLat",24
12,4,0.597,175,0.451,338,21.349,0.285,0.462,0.451,47,"HighLat",24
12,5,0,175,0.451,339,35.439,0.285,0.461,0.451,47,"HighLat",24
12,6,0.358,175,0.451,340,21.183,0.285,0.459,0.451,47,"HighLat",24
12,7,0,175,0.451,341,35.18,0.285,0.457,0.451,47,"HighLat",24
12,8,0,175,0.451,342,35.064,0.285,0.456,0.451,47,"HighLat",24
12,9,0.991,175,0.451,343,20.975,0.285,0.454,0.451,47,"HighLat",24
12,10,0.209,175,0.451,344,20.916,0.285,0.453,0.451,47,"HighLat",24
12,11,1.477,175,0.451,345,20.862,0.285,0.452,0.451,47,"HighLat",24
12,12,0,175,0.451,346,34.69,0.285,0.451,0.451,47,"HighLat",24
12,13,0,175,0.451,347,34.62,0.285,0.45,0.451,47,"HighLat",24
12,14,0.76,175,0.451,348,20.735,0.285,0.449,0.451,47,"HighLat",24
12,15,0,175,0.451,349,34.505,0.285,0.448,0.451,47,"HighLat",24
12,16,0.1,175,0.451,350,20.677,0.285,0.448,0.451,47,"HighLat",24
12,17,0,175,0.451,351,34.427,0.285,0.447,0.451,47,"HighLat",24
12,18,1.048,175,0.451,352,20.641,0.285,0.447,0.451,47,"HighLat",24
12,19,0,175,0.451,353,34.385,0.285,0.447,0.451,47,"HighLat",24
12,20,0,175,0.451,354,34.378,0.285,0.447,0.451,47,"HighLat",24
12,21,1.152,175,0.451,355,20.628,0.285,0.447,0.451,47,"HighLat",24
12,22,0.829,175,0.451,356,20.635,0.285,0.447,0.451,47,"HighLat",24
12,23,0.12,175,0.451,357,20.647,0.285,0.447,0.451,47,"HighLat",24
12,24,0.719,175,0.451,358,20.665,0.285,0.448,0.451,47,"HighLat",24
12,25,0,175,0.451,359,34.48,0.285,0.448,0.451,47,"HighLat",24
12,26,0,175,0.451,360,34.528,0.285,0.449,0.451,47,"HighLat",24
12,27,0,175,0.451,361,34.586,0.285,0.449,0.451,47,"HighLat",24
12,28,0.554,175,0.451,362,20.791,0.285,0.45,0.451,47,"HighLat",24
12,29,0,175,0.451,363,34.727,0.285,0.451,0.451,47,"HighLat",24
12,30,0,175,0.451,364,34.812,0.285,0.452,0.451,47,"HighLat",24
12,31,2.613,175,0.451,365,20.943,0.285,0.454,0.451,47,"HighLat",24
1,1,0,200,-3.175,1,35.008,0.119,0.451,0,48,"HighLat",24
1,2,0,200,-3.175,2,35.12,0.119,0.452,0,48,"HighLat",24
1,3,0,200,-3.175,3,35.24,0.119,0.454,0,48,"HighLat",24
1,4,0,200,-3.175,4,35.37,0.119,0.455,0,48,"HighLat",24
1,5,0.379,200,-3.175,5,21.305,0.119,0.457,0,48,"HighLat",24
1,6,0.192,200,-3.175,6,21.393,0.119,0.459,0,48,"HighLat",24
1,7,0,200,-3.175,7,35.812,0.119,0.461,0,48,"HighLat",24
1,8,0,200,-3.175,8,35.977,0.119,0.463,0,48,"HighLat",24
1,9,0.372,200,-3.175,9,21.69,0.119,0.465,0,48,"HighLat",24
1,10,6.169,200,-3.175,10,21.8,0.119,0.468,0,48,"HighLat",24
1,11,0,200,-3.175,11,36.524,0.119,0.47,0,48,"HighLat",24
1,12,0.143,200,-3.175,12,22.034,0.119,0.473,0,48,"HighLat",24
1,13,0.12,200,-3.175,13,22.159,0.119,0.475,0,48,"HighLat",24
1,14,0.042,200,-3.175,14,22.289,0.119,0.478,0,48,"HighLat",24
1,15,0.059,200,-3.175,15,22.424,0.119,0.481,0,48,"HighLat",24
1,16,0,200,-3.175,16,37.606,0.119,0.484,0,48,"HighLat",24
1,17,0,200,-3.175,17,37.847,0.119,0.487,0,48,"HighLat",24
1,18,0.177,200,-3.175,18,22.858,0.119,0.49,0,48,"HighLat",24
1,19,0.117,200,-3.175,19,23.013,0.119,0.494,0,48,"HighLat",24
1,20,0.154,200,-3.175,20,23.172,0.119,0.497,0,48,"HighLat",24
1,21,0.102,200,-3.175,21,23.336,0.119,0.501,0,48,"HighLat",24
1,22,1.86,200,-3.175,22,23.504,0.119,0.504,0,48,"HighLat",24
1,23,0.033,200,-3.175,23,23.678,0.119,0.508,0,48,"HighLat",24
1,24,0,200,-3.175,24,39.759,0.119,0.512,0,48,"HighLat",24
1,25,0,200,-3.175,25,40.062,0.119,0.516,0,48,"HighLat",24
1,26,0,200,-3.175,26,40.373,0.119,0.52,0,48,"HighLat",24
1,27,0,200,-3.175,27,40.692,0.119,0.524,0,48,"HighLat",24
1,28,0,200,-3.175,28,41.017,0.119,0.528,0,48,"HighLat",24
1,29,0,200,-3.175,29,41.349,0.119,0.532,0,48,"HighLat",24
1,30,0.773,200,-3.175,30,25.013,0.119,0.537,0,48,"HighLat",24
1,31,0,200,-3.175,31,42.034,0.119,0.541,0,48,"HighLat",24
2,1,0,200,4.353,32,42.386,0.433,0.556,4.353,48,"HighLat",24
2,2,0.335,200,4.353,33,25.647,0.433,0.561,4.353,48,"HighLat",24
2,3,0,200,4.353,34,43.11,0.433,0.565,4.353,48,"HighLat",24
2,4,4.439,200,4.353,35,26.089,0.433,0.57,4.353,48,"HighLat",24
2,5,1.61,200,4.353,36,26.315,0.433,0.575,4.353,48,"HighLat",24
2,6,0,200,4.353,37,44.242,0.433,0.58,4.353,48,"HighLat",24
2,7,0,200,4.353,38,44.631,0.433,0.585,4.353,48,"HighLat",24
2,8,0,200,4.353,39,45.026,0.433,0.591,4.353,48,"HighLat",24
2,9,0,200,4.353,40,45.426,0.433,0.596,4.353,48,"HighLat",24
2,10,0.311,200,4.353,41,27.498,0.433,0.601,4.353,48,"HighLat",24
2,11,0,200,4.353,42,46.241,0.433,0.606,4.353,48,"HighLat",24
2,12,0,200,4.353,43,46.656,0.433,0.612,4.353,48,"HighLat",24
2,13,0,200,4.353,44,47.076,0.433,0.617,4.353,48,"HighLat",24
2,14,0.274,200,4.353,45,28.5,0.433,0.623,4.353,48,"HighLat",24
2,15,0.433,200,4.353,46,28.757,0.433,0.629,4.353,48,"HighLat",24
2,16,0.44,200,4.353,47,29.017,0.433,0.634,4.353,48,"HighLat",24
2,17,0.563,200,4.353,48,29.279,0.433,0.64,4.353,48,"HighLat",24
2,18,1.428,200,4.353,49,29.544,0.433,0.646,4.353,48,"HighLat",24
2,19,0,200,4.353,50,49.684,0.433,0.652,4.353,48,"HighLat",24
2,20,0,200,4.353,51,50.132,0.433,0.658,4.353,48,"HighLat",24
2,21,0,200,4.353,52,50.583,0.433,0.663,4.353,48,"HighLat",24
2,22,0.43,200,4.353,53,30.623,0.433,0.669,4.353,48,"HighLat",24
2,23,0.222,200,4.353,54,30.897,0.433,0.675,4.353,48,"HighLat",24
2,24,0.369,200,4.353,55,31.173,0.433,0.681,4.353,48,"HighLat",24
2,25,0,200,4.353,56,52.418,0.433,0.688,4.353,48,"HighLat",24
2,26,0,200,4.353,57,52.882,0.433,0.694,4.353,48,"HighLat",24
2,27,0.598,200,4.353,58,32.01,0.433,0.7,4.353,48,"HighLat",24
2,28,1.589,200,4.353,59,32.291,0.433,0.706,4.353,48,"HighLat",24
3,1,0.535,200,11.198,60,32.573,0.718,0.721,11.198,48,"HighLat",24
3,2,0.171,200,11.198,61,32.857,0.718,0.728,11.198,48,"HighLat",24
3,3,0,200,11.198,62,55.235,0.718,0.734,11.198,48,"HighLat",24
3,4,1.267,200,11.198,63,33.426,0.718,0.74,11.198,48,"HighLat",24
3,5,1.01,200,11.198,64,33.711,0.718,0.747,11.198,48,"HighLat",24
3,6,0,200,11.198,65,56.662,0.718,0.753,11.198,48,"HighLat",24
3,7,0.579,200,11.198,66,34.283,0.718,0.759,11.198,48,"HighLat",24
3,8,0,200,11.198,67,57.616,0.718,0.766,11.198,48,"HighLat",24
3,9,0,200,11.198,68,58.094,0.718,0.772,11.198,48,"HighLat",24
3,10,0.708,200,11.198,69,35.143,0.718,0.778,11.198,48,"HighLat",24
3,11,0.125,200,11.198,70,35.429,0.718,0.785,11.198,48,"HighLat",24
3,12,0,200,11.198,71,59.526,0.718,0.791,11.198,48,"HighLat",24
3,13,0.18,200,11.198,72,36.001,0.718,0.797,11.198,48,"HighLat",24
3,14,0,200,11.198,73,60.478,0.718,0.804,11.198,48,"HighLat",24
3,15,2.203,200,11.198,74,36.572,0.718,0.81,11.198,48,"HighLat",24
3,16,0,200,11.198,75,61.426,0.718,0.816,11.198,48,"HighLat",24
3,17,0,200,11.198,76,61.899,0.718,0.823,11.198,48,"HighLat",24
3,18,0,200,11.198,77,62.37,0.718,0.829,11.198,48,"HighLat",24
3,19,0,200,11.198,78,62.839,0.718,0.835,11.198,48,"HighLat",24
3,20,0.143,200,11.198,79,37.984,0.718,0.841,11.198,48,"HighLat",24
3,21,0,200,11.198,80,63.772,0.718,0.847,11.198,48,"HighLat",24
3,22,5.287,200,11.198,81,38.541,0.718,0.854,11.198,48,"HighLat",24
3,23,0.311,200,11.198,82,38.818,0.718,0.86,11.198,48,"HighLat",24
3,24,0,200,11.198,83,65.154,0.718,0.866,11.198,48,"HighLat",24
3,25,0,200,11.198,84,65.61,0.718,0.872,11.198,48,"HighLat",24
3,26,0,200,11.198,85,66.063,0.718,0.878,11.198,48,"HighLat",24
3,27,1.785,200,11.198,86,39.908,0.718,0.884,11.198,48,"HighLat",24
3,28,0.549,200,11.198,87,40.176,0.718,0.89,11.198,48,"HighLat",24
3,29,0,200,11.198,88,67.404,0.718,0.896,11.198,48,"HighLat",24
3,30,0,200,11.198,89,67.844,0.718,0.902,11.198,48,"HighLat",24
3,31,0.357,200,11.198,90,40.969,0.718,0.907,11.198,48,"HighLat",24
4,1,1.928,200,16.91,91,41.229,0.957,0.921,16.91,48,"HighLat",24
4,2,0,200,16.91,92,69.144,0.957,0.927,16.91,48,"HighLat",24
4,3,0,200,16.91,93,69.569,0.957,0.933,16.91,48,"HighLat",24
4,4,0,200,16.91,94,69.991,0.957,0.939,16.91,48,"HighLat",24
4,5,0,200,16.91,95,70.408,0.957,0.944,16.91,48,"HighLat",24
4,6,0.943,200,16.91,96,42.493,0.957,0.95,16.91,48,"HighLat",24
4,7,0.696,200,16.91,97,42.738,0.957,0.955,16.91,48,"HighLat",24
4,8,0,200,16.91,98,71.634,0.957,0.961,16.91,48,"HighLat",24
4,9,0,200,16.91,99,72.034,0.957,0.966,16.91,48,"HighLat",24
4,10,1.491,200,16.91,100,43.457,0.957,0.971,16.91,48,"HighLat",24
4,11,4.146,200,16.91,101,43.692,0.957,0.977,16.91,48,"HighLat",24
4,12,0,200,16.91,102,73.205,0.957,0.982,16.91,48,"HighLat",24
4,13,1.118,200,16.91,103,44.151,0.957,0.987,16.91,48,"HighLat",24
4,14,0,200,16.91,104,73.961,0.957,0.992,16.91,48,"HighLat",24
4,15,0.133,200,16.91,105,44.599,0.957,0.997,16.91,48,"HighLat",24
4,16,0,200,16.91,106,74.696,0.957,1.002,16.91,48,"HighLat",24
4,17,0.464,200,16.91,107,45.034,0.957,1.007,16.91,48,"HighLat",24
4,18,0.569,200,16.91,108,45.247,0.957,1.011,16.91,48,"HighLat",24
4,19,0,200,16.91,109,75.76,0.957,1.016,16.91,48,"HighLat",24
4,20,0,200,16.91,110,76.104,0.957,1.021,16.91,48,"HighLat",24
4,21,0.103,200,16.91,111,45.866,0.957,1.025,16.91,48,"HighLat",24
4,22,0.342,200,16.91,112,46.065,0.957,1.03,16.91,48,"HighLat",24
4,23,0,200,16.91,113,77.103,0.957,1.034,16.91,48,"HighLat",24
4,24,0,200,16.91,114,77.425,0.957,1.038,16.91,48,"HighLat",24
4,25,0.527,200,16.91,115,46.644,0.957,1.043,16.91,48,"HighLat",24
4,26,0,200,16.91,116,78.051,0.957,1.047,16.91,48,"HighLat",24
4,27,3.926,200,16.91,117,47.013,0.957,1.051,16.91,48,"HighLat",24
4,28,0.392,200,16.91,118,47.193,0.957,1.055,16.91,48,"HighLat",24
4,29,0.297,200,16.91,119,47.369,0.957,1.059,16.91,48,"HighLat",24
4,30,0,200,16.91,120,79.235,0.957,1.063,16.91,48,"HighLat",24
5,1,0,200,21.113,121,79.516,1.132,1.073,21.113,48,"HighLat",24
5,2,0.793,200,21.113,122,47.875,1.132,1.077,21.113,48,"HighLat",24
5,3,0.898,200,21.113,123,48.037,1.132,1.08,21.113,48,"HighLat",24
5,4,0.556,200,21.113,124,48.195,1.132,1.084,21.113,48,"HighLat",24
5,5,0,200,21.113,125,80.584,1.132,1.087,21.113,48,"HighLat",24
5,6,0,200,21.113,126,80.836,1.132,1.091,21.113,48,"HighLat",24
5,7,0.158,200,21.113,127,48.649,1.132,1.094,21.113,48,"HighLat",24
5,8,0,200,21.113,128,81.322,1.132,1.097,21.113,48,"HighLat",24
5,9,0.491,200,21.113,129,48.934,1.132,1.1,21.113,48,"HighLat",24
5,10,0,200,21.113,130,81.785,1.132,1.103,21.113,48,"HighLat",24
5,11,0.182,200,21.113,131,49.205,1.132,1.106,21.113,48,"HighLat",24
5,12,0,200,21.113,132,82.225,1.132,1.109,21.113,48,"HighLat",24
5,13,0,200,21.113,133,82.435,1.132,1.112,21.113,48,"HighLat",24
5,14,0,200,21.113,134,82.64,1.132,1.115,21.113,48,"HighLat",24
5,15,3.059,200,21.113,135,49.704,1.132,1.118,21.113,48,"HighLat",24
5,16,0,200,21.113,136,83.033,1.132,1.12,21.113,48,"HighLat",24
5,17,5.57,200,21.113,137,49.932,1.132,1.123,21.113,48,"HighLat",24
5,18,0,200,21.113,138,83.401,1.132,1.125,21.113,48,"HighLat",24
5,19,0,200,21.113,139,83.577,1.132,1.128,21.113,48,"HighLat",24
5,20,0,200,21.113,140,83.747,1.132,1.13,21.113,48,"HighLat",24
5,21,0,200,21.113,141,83.911,1.132,1.132,21.113,48,"HighLat",24
5,22,0.987,200,21.113,142,50.441,1.132,1.134,21.113,48,"HighLat",24
5,23,0,200,21.113,143,84.222,1.132,1.136,21.113,48,"HighLat",24
5,24,0.419,200,21.113,144,50.621,1.132,1.138,21.113,48,"HighLat",24
5,25,0,200,21.113,145,84.509,1.132,1.14,21.113,48,"HighLat",24
5,26,0.533,200,21.113,146,50.787,1.132,1.142,21.113,48,"HighLat",24
5,27,2.191,200,21.113,147,50.864,1.132,1.144,21.113,48,"HighLat",24
5,28,1.05,200,21.113,148,50.939,1.132,1.145,21.113,48,"HighLat",24
5,29,0,200,21.113,149,85.016,1.132,1.147,21.113,48,"HighLat",24
5,30,1.308,200,21.113,150,51.077,1.132,1.149,21.113,48,"HighLat",24
5,31,0.328,200,21.113,151,51.141,1.132,1.15,21.113,48,"HighLat",24
6,1,0,200,23.529,152,85.337,1.233,1.155,23.529,48,"HighLat",24
6,2,0.276,200,23.529,153,51.26,1.233,1.156,23.529,48,"HighLat",24
6,3,1.194,200,23.529,154,51.314,1.233,1.158,23.529,48,"HighLat",24
6,4,2.545,200,23.529,155,51.364,1.233,1.159,23.529,48,"HighLat",24
6,5,0,200,23.529,156,85.686,1.233,1.16,23.529,48,"HighLat",24
6,6,4.655,200,23.529,157,51.456,1.233,1.161,23.529,48,"HighLat",24
6,7,0,200,23.529,158,85.828,1.233,1.162,23.529,48,"HighLat",24
6,8,1.92,200,23.529,159,51.534,1.233,1.163,23.529,48,"HighLat",24
6,9,1.38,200,23.529,160,51.568,1.233,1.163,23.529,48,"HighLat",24
6,10,0,200,23.529,161,85.999,1.233,1.164,23.529,48,"HighLat",24
6,11,1.479,200,23.529,162,51.627,1.233,1.165,23.529,48,"HighLat",24
6,12,0,200,23.529,163,86.086,1.233,1.165,23.529,48,"HighLat",24
6,13,0,200,23.529,164,86.121,1.233,1.166,23.529,48,"HighLat",24
6,14,0.628,200,23.529,165,51.69,1.233,1.166,23.529,48,"HighLat",24
6,15,0,200,23.529,166,86.175,1.233,1.166,23.529,48,"HighLat",24
6,16,0,200,23.529,167,86.194,1.233,1.167,23.529,48,"HighLat",24
6,17,0,200,23.529,168,86.208,1.233,1.167,23.529,48,"HighLat",24
6,18,0,200,23.529,169,86.216,1.233,1.167,23.529,48,"HighLat",24
6,19,0.363,200,23.529,170,51.731,1.233,1.167,23.529,48,"HighLat",24
6,20,0.414,200,23.529,171,51.73,1.233,1.167,23.529,48,"HighLat",24
6,21,0.202,200,23.529,172,51.725,1.233,1.167,23.529,48,"HighLat",24
6,22,0,200,23.529,173,86.195,1.233,1.167,23.529,48,"HighLat",24
6,23,0,200,23.529,174,86.177,1.233,1.166,23.529,48,"HighLat",24
6,24,0,200,23.529,175,86.153,1.233,1.166,23.529,48,"HighLat",24
6,25,0.287,200,23.529,176,51.674,1.233,1.166,23.529,48,"HighLat",24
6,26,0.077,200,23.529,177,51.654,1.233,1.165,23.529,48,"HighLat",24
6,27,2.368,200,23.529,178,51.63,1.233,1.165,23.529,48,"HighLat",24
6,28,1.682,200,23.529,179,51.603,1.233,1.164,23.529,48,"HighLat",24
6,29,0,200,23.529,180,85.954,1.233,1.163,23.529,48,"HighLat",24
6,30,0,200,23.529,181,85.899,1.233,1.163,23.529,48,"HighLat",24
7,1,1.189,200,24,182,51.503,1.252,1.163,24,48,"HighLat",24
7,2,0.108,200,24,183,51.463,1.252,1.162,24,48,"HighLat",24
7,3,0,200,24,184,85.7,1.252,1.161,24,48,"HighLat",24
7,4,0,200,24,185,85.623,1.252,1.16,24,48,"HighLat",24
7,5,0,200,24,186,85.541,1.252,1.159,24,48,"HighLat",24
7,6,0,200,24,187,85.453,1.252,1.157,24,48,"HighLat",24
7,7,0,200,24,188,85.36,1.252,1.156,24,48,"HighLat",24
7,8,0,200,24,189,85.262,1.252,1.155,24,48,"HighLat",24
7,9,0,200,24,190,85.158,1.252,1.153,24,48,"HighLat",24
7,10,0.666,200,24,191,51.03,1.252,1.152,24,48,"HighLat",24
7,11,0.297,200,24,192,50.961,1.252,1.15,24,48,"HighLat",24
7,12,0,200,24,193,84.815,1.252,1.149,24,48,"HighLat",24
7,13,0.745,200,24,194,50.814,1.252,1.147,24,48,"HighLat",24
